////////////////////////////////////////////////////////////////////////////////												SkilluseType																																						
//	[ Text  Version ]	1.2.7.1_2																																			데미지 구분													
//	[ 최종 작업자 ]	김승태																																																
//	[ 최종 작업일 ]	2015-08-25 2:09 PM																																																
//	[ 작 업 내 용 ]	수호방패 <> 방패막기 스킬명 치환																																																
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
681	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	327	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
682	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	328	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
683	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	329	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//그로우랜서 스킬 추가(2014-03-28 김의건)																																																		
//신성 - 패시브(미라쥬랜서)																																																		
684	"초월의 망토 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	330	1	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
685	"초월의 망토 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	331	1	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
686	"초월의 망토 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	332	1	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 응징 - 스킬 향상 (미라쥬랜서)																																																		
687	"스핀스텝 강화"	83	3	15	0	2	500	0	0	2	-1	4	271	0	0	0	0	0	0	0	0	0	0	0	3	2	333	1	0	0	0	0	150	387	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
688	"하쉬스트라이크 강화"	74	4	15	0	3	500	0	0	1	-1	4	276	0	0	0	0	0	0	0	0	0	0	0	3	2	334	1	0	0	0	150	0	388	0	0	1	0	0	0	0	0	2	0	1	30	-1	-1	110	0
689	"웨폰 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	335	1	0	0	0	0	0	389	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
690	"스핀스텝 마스터리"	83	4	20	0	2	500	0	0	2	-1	4	687	0	0	0	0	0	0	0	0	0	0	0	3	4	333	1	0	0	0	0	150	390	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
691	"하쉬스트라이크 마스터리"	74	0	20	0	3	500	0	0	1	-1	4	688	0	0	0	0	0	0	0	0	0	0	0	3	4	334	10	0	0	0	150	0	391	0	0	0	0	0	0	0	0	2	0	1	30	-1	-1	110	0
692	"매직핀 강화"	30	4	30	20	2	500	0	0	2	-1	4	274	0	0	0	0	0	0	0	0	0	0	0	3	5	338	1	0	0	0	300	300	392	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
693	"옵시디언 강화"	74	18	50	50	0	0	61	0	0	-1	4	273	0	0	0	0	0	0	0	0	0	0	0	3	5	339	1	0	0	0	0	0	393	1	0	0	220	3	0	0	0	0	0	1	-1	-1	-1	100	0
694	"매직핀 숙련"	30	7	35	20	2	500	0	0	2	-1	4	692	0	0	0	0	0	0	0	0	0	0	0	3	6	338	1	0	0	0	300	300	394	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
695	"매직핀 마스터리"	30	0	40	22	3	500	0	0	2	-1	4	694	0	0	0	0	0	0	0	0	0	0	0	3	7	338	10	0	0	0	300	300	395	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
696	"브레쉬 강화"	300	4	45	25	3	500	0	0	1	-1	4	279	0	0	0	0	0	0	0	0	0	0	0	3	5	342	1	0	0	0	0	0	396	0	0	1	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
697	"브레쉬 숙련"	300	7	45	25	3	500	0	0	1	-1	4	696	0	0	0	0	0	0	0	0	0	0	0	3	6	342	1	0	0	0	0	0	397	0	0	0	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
698	"브레쉬 마스터리"	300	0	50	30	4	500	0	0	1	-1	4	697	0	0	0	0	0	0	0	0	0	0	0	3	7	342	10	0	0	0	0	0	398	0	0	0	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
699	"샤이닝픽 강화"	220	5	70	25	4	500	0	0	4	-1	4	277	0	0	0	0	0	0	0	0	0	0	0	3	7	345	1	0	0	0	0	0	399	0	0	1	0	1	0	0	0	0	4	1	-1	-1	-1	110	0
700	"아머브레이커"	0	38	200	50	0	60000	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	8	346	10	0	0	0	0	0	400	1	0	0	219	2	0	0	0	0	0	-1	-1	-1	-1	100	0
701	"아머브레이커 강화"	0	23	210	52	0	60000	0	0	0	-1	4	700	0	0	0	0	0	0	0	0	0	0	0	3	9	346	1	0	0	0	0	0	401	1	0	0	226	2	0	0	0	0	0	-1	-1	-1	-1	100	0
// 집념 - 공격력 향상 (미라쥬랜서)																																																		
702	"랜스 강화"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	2	348	1	0	0	0	0	0	402	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
703	"서클실드 강화"	220	10	100	50	0	0	0	0	0	-1	4	272	0	0	0	0	0	0	0	0	0	0	0	3	2	349	1	0	0	0	0	0	403	1	0	0	221	2	0	0	0	0	8	2	-1	-1	-1	100	0
704	"방패 강화"	0	10	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	2	350	1	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
705	"랜스 마스터리"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	351	1	0	0	0	0	0	405	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
706	"서클실드 마스터리"	220	23	100	50	0	0	0	0	0	-1	4	703	0	0	0	0	0	0	0	0	0	0	0	3	3	349	1	0	0	0	0	0	406	1	0	0	222	2	0	0	0	0	8	2	-1	-1	-1	100	0
707	"방패 마스터리"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	353	1	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
708	"격노 강화"	66	23	110	50	0	60000	0	0	0	-1	4	278	0	0	0	0	0	0	0	0	0	0	0	3	4	354	1	0	0	0	0	0	408	1	0	0	223	2	0	0	0	2	0	2	-1	-1	-1	100	0
709	"격노 숙련"	66	23	130	60	0	60000	0	0	0	-1	4	708	0	0	0	0	0	0	0	0	0	0	0	3	5	354	1	0	0	0	0	0	409	1	0	0	224	2	0	0	0	2	0	2	-1	-1	-1	100	0
710	"격노 마스터리"	66	38	150	80	0	60000	0	0	0	-1	4	709	0	0	0	0	0	0	0	0	0	0	0	3	6	354	10	0	0	0	0	0	410	1	0	0	225	2	0	0	0	2	0	2	-1	-1	-1	100	0
711	"응징 공격력 상승"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	357	1	0	0	0	0	0	411	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
712	"격분 공격력 상승"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	358	1	0	0	0	0	0	412	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
//그로우랜서 스킬 추가(2014-09-29 김의건)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
713	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	359	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
714	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	360	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
715	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	361	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
716	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	362	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
717	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	363	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
718	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	7	364	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
719	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	9	365	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 광휘의 에르텔 옵션 추가 (액티브 스킬 추가 / 2015-04-01 홍승욱)																																																		
720	"면역I"	0	0	300	200	0	500	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	1	0	0	243	2	1	2	1	0	0	-1	-1	-1	-1	100	0
721	"면역II"	0	0	300	200	0	500	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	1	0	0	244	2	1	2	1	0	0	-1	-1	-1	-1	100	0
722	"광폭화I"	0	0	500	300	0	500	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	1	0	0	245	2	1	2	1	0	0	-1	-1	-1	-1	100	0
//스킬 보완에 대한 스킬 추가 (2015-07-24 홍승욱)																																																		
723	"파이어블로우"	160	120	17	17	3	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	256	0	423	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	1
724	"메테오스트라이크"	160	100	92	17	7	0	75	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
725	"메네오스톰"	160	105	105	20	6	500	85	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	2	1	1	0	0	0	0	0	3	200	-1	-1	130	0
726	"소울시커"	160	125	90	16	7	0	78	0	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
727	"포커스샷"	160	110	12	9	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	285	427	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	130	1
//728	"파이어애로우"	160	95	15	11	6	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	309	428	0	0	1	1	1	0	0	0	0	5	2	120	-1	-1	130	0
729	"파이어비스트"	160	100	95	11	7	500	75	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	429	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1
730	"아쿠아비스트"	160	100	95	11	7	500	75	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	430	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1
731	"아이스블러드"	160	330	19	28	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	230	0	431	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1
732	"파이어블러드"	160	330	19	28	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	230	0	432	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1
733	"다크블래스트"	160	120	92	17	7	0	75	0	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
734	"메테오스트라이크"	160	120	92	17	7	0	75	0	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
//735	"플레임스피어"	160	100	50	50	3	500	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	100	0	435	0	0	1	0	0	0	0	0	0	0	1	170	-1	170	105	1
//736	"파이어웨이브"	160	220	30	10	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	130	0	436	0	0	1	0	0	0	0	0	0	2	1	170	-1	-1	105	1
737	"윈드소울"	160	85	60	17	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	155	0	437	0	0	1	0	0	0	0	0	0	2	1	250	-1	-1	105	1
//738	"볼케이노"	160	500	50	25	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	208	438	0	0	1	0	0	0	0	0	0	2	2	170	-1	-1	110	1
739	"다크피닉스샷"	160	650	30	10	7	600	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	215	439	0	0	1	0	0	0	0	0	0	0	2	170	-1	-1	110	1
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// (신규)대천사의무기 스킬 추가 (2015-08-11 사재일)																																																		
740	"대천사의의지"	0	0	100	150	0	90000	0	0	0	-1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1800000	0	0	440	1	1	0	246	3	1	2	0	0	1	-1	-1	-1	-1	100	0
end																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
