////////////////////////////////////////////////////////																															
// text ver. 1.0.0.2																															
// version 1.01  - T서버																															
// version 1.01  - M서버																															
// 최종작업자 - 이민정																															
// 최종작업일 - 2006-09-18  2:53:18 PM																															
// 내용 - 가중치 변경																															
////////////////////////////////////////////////////////																															
// 주의 - 최소레벨 및 lv0~lv13 값의 범위는 0~255																															
// 주의2 - 방어구류의 생명력 자동 증가량 상승은 반드시 강화옵션 이외의 기본 옵션으로 자생옵이 있어야 발동됨																															
																															
// 옵션 타입	옵션 이름	가중치	최소레벨	lv0	rzen0	lv1	rzen1	lv2	rzen2	lv3	rzen3	lv4	rzen4	lv5	rzen5	lv6	rzen6	lv7	rzen7	lv8	rzen8	lv9	rzen9	lv10	rzen10	lv11	rzen11	lv12	rzen12	lv13	rzen13
232	"신규 조화의보석 옵션 232"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
233	"신규 조화의보석 옵션 233"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
234	"신규 조화의보석 옵션 234"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
235	"신규 조화의보석 옵션 235"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
236	"신규 조화의보석 옵션 236"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
237	"신규 조화의보석 옵션 237"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
238	"신규 조화의보석 옵션 238"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
239	"신규 조화의보석 옵션 239"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
240	"신규 조화의보석 옵션 240"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
241	"신규 조화의보석 옵션 241"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
242	"신규 조화의보석 옵션 242"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
243	"신규 조화의보석 옵션 243"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
244	"신규 조화의보석 옵션 244"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
245	"신규 조화의보석 옵션 245"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
246	"신규 조화의보석 옵션 246"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
247	"신규 조화의보석 옵션 247"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
248	"신규 조화의보석 옵션 248"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
249	"신규 조화의보석 옵션 249"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
250	"신규 조화의보석 옵션 250"	20	0	2	100000	3	110000	4	120000	5	130000	6	140000	7	150000	9	200000	11	220000	12	240000	14	280000	15	320000	16	360000	17	400000	20	500000
end																															
