///////////////////////////////////////////////////////////////////////////////////////////////									
//	[ Text Version ]	1.1.9.0							
//	[ Test Sever ver ]	-							
//	[ Main Sever ver ]	레드서버용 SetBase							
//	[ Athor ]	사재일							
//	[ Data ]	2015-06-02 16:50							
//	[ 내용 ]	황금콜로서스이벤트 종료							
///////////////////////////////////////////////////////////////////////////////////////////////									
// script type 									
// 0 : 움직이지 않는 몬스터.(리젠 좌표 고정형) 1.3: 기준 좌표 내 랜덤 생성									
// 1 : 악마의 광장.데비아스.노리아(일본사용)									
// 2 : 일반 몬스터									
// 3 : 생성되기만 하고 활동은 하지 않는 몬스터(즉 안보이다가 이벤트 발생시 살아남) - 복주머니 이벤트시 해당 카테고리 사용									
// 3 : type mapnumber distance x y dir total //distance는 해당 거리만큼 타일 주위에서 랜덤 생성// dir은 NPC 방향									
// 4 : 블러드캐슬 및 카오스캐슬 전용									
// 6 : 아케론 속성 몬스터 (1/불, 2/물, 3/땅, 4/바람. 5/어둠)									
// 데이터 중간에 추가하지말고 무조건 최하단으로 추가할 것									
	//type	distance	distance	x	y	x	y	dir	total
	184	26	30	110	35	-1			
	184	26	30	121	27	-1			
	184	26	30	119	35	-1			
	184	26	30	114	44	-1			
	182	26	30	120	50	-1			
	182	26	30	105	54	-1			
	182	26	30	119	57	-1			
	182	26	30	110	65	-1			
	182	26	30	121	67	-1			
	184	26	30	108	28	-1			
	182	26	30	111	72	-1			
	182	26	30	105	86	-1			
	187	26	30	118	84	-1			
	182	26	30	118	95	-1			
	187	26	30	104	101	-1			
	187	26	30	115	106	-1			
	187	26	30	93	96	-1			
	187	26	30	93	84	-1			
	187	26	30	82	85	-1			
	187	26	30	82	77	-1			
	187	26	30	74	76	-1			
	183	26	30	87	90	-1			
	183	26	30	68	77	-1			
	183	26	30	63	72	-1			
	183	26	30	58	78	-1			
	182	26	30	120	75	-1			
	183	26	30	57	71	-1			
	188	26	30	32	50	-1			
	188	26	30	42	51	-1			
	188	26	30	38	58	-1			
	188	26	30	29	65	-1			
	188	26	30	46	66	-1			
	188	26	30	42	97	-1			
	188	26	30	37	109	-1			
	188	26	30	47	107	-1			
	188	26	30	53	93	-1			
	188	26	30	35	87	-1			
	189	26	30	26	76	-1			
end									
									
//칼리마4									
0									
//추가 상점 NPC									
	259	27	0	7	19	2	//신관 레이라		
end									
2									
	193	27	30	30	75	-1			
	193	27	30	35	21	-1			
	193	27	30	28	17	-1			
	193	27	30	36	11	-1			
	193	27	30	51	11	-1			
	193	27	30	42	12	-1			
	193	27	30	45	22	-1			
	193	27	30	52	24	-1			
	193	27	30	53	17	-1			
	193	27	30	60	9	-1			
	194	27	30	67	22	-1			
	193	27	30	60	22	-1			
	194	27	30	69	9	-1			
	194	27	30	74	14	-1			
	194	27	30	82	8	-1			
	194	27	30	81	19	-1			
	194	27	30	86	13	-1			
	194	27	30	92	6	-1			
	194	27	30	96	16	-1			
	194	27	30	99	9	-1			
	194	27	30	109	19	-1			
	192	27	30	110	9	-1			
	192	27	30	118	17	-1			
	192	27	30	110	35	-1			
	192	27	30	121	27	-1			
	192	27	30	119	35	-1			
	192	27	30	114	44	-1			
	190	27	30	120	50	-1			
	190	27	30	105	54	-1			
	190	27	30	119	57	-1			
	190	27	30	110	65	-1			
	190	27	30	121	67	-1			
	192	27	30	108	28	-1			
	190	27	30	111	72	-1			
	190	27	30	105	86	-1			
	195	27	30	118	84	-1			
	190	27	30	118	95	-1			
	195	27	30	104	101	-1			
	195	27	30	115	106	-1			
	195	27	30	93	96	-1			
	195	27	30	93	84	-1			
	195	27	30	82	85	-1			
	195	27	30	82	77	-1			
	195	27	30	74	76	-1			
	191	27	30	87	90	-1			
	191	27	30	68	77	-1			
	191	27	30	63	72	-1			
	191	27	30	58	78	-1			
	190	27	30	120	75	-1			
	191	27	30	57	71	-1			
	196	27	30	32	50	-1			
	196	27	30	42	51	-1			
	196	27	30	38	58	-1			
	196	27	30	29	65	-1			
	196	27	30	46	66	-1			
	196	27	30	42	97	-1			
	196	27	30	37	109	-1			
	196	27	30	47	107	-1			
	196	27	30	53	93	-1			
	196	27	30	35	87	-1			
	197	27	30	26	76	-1			
									
end									
									
//칼리마5									
0									
//추가 상점 NPC									
	259	28	0	7	19	2	//신관 레이라		
end									
2									
	263	28	30	30	75	-1			
	263	28	30	35	21	-1			
	263	28	30	28	17	-1			
	263	28	30	36	11	-1			
	263	28	30	51	11	-1			
	263	28	30	42	12	-1			
	263	28	30	45	22	-1			
	263	28	30	52	24	-1			
	263	28	30	53	17	-1			
	263	28	30	60	9	-1			
	264	28	30	67	22	-1			
	263	28	30	60	22	-1			
	264	28	30	69	9	-1			
	264	28	30	74	14	-1			
	264	28	30	82	8	-1			
	264	28	30	81	19	-1			
	264	28	30	86	13	-1			
	264	28	30	92	6	-1			
	264	28	30	96	16	-1			
	264	28	30	99	9	-1			
	264	28	30	109	19	-1			
	262	28	30	110	9	-1			
	262	28	30	118	17	-1			
	262	28	30	110	35	-1			
	262	28	30	121	27	-1			
	262	28	30	119	35	-1			
	262	28	30	114	44	-1			
	260	28	30	120	50	-1			
	260	28	30	105	54	-1			
	260	28	30	119	57	-1			
	260	28	30	110	65	-1			
	260	28	30	121	67	-1			
	262	28	30	108	28	-1			
	260	28	30	111	72	-1			
	260	28	30	105	86	-1			
	265	28	30	118	84	-1			
	260	28	30	118	95	-1			
	265	28	30	104	101	-1			
	265	28	30	115	106	-1			
	265	28	30	93	96	-1			
	265	28	30	93	84	-1			
	265	28	30	82	85	-1			
	265	28	30	82	77	-1			
	265	28	30	74	76	-1			
	261	28	30	87	90	-1			
	261	28	30	68	77	-1			
	261	28	30	63	72	-1			
	261	28	30	58	78	-1			
	260	28	30	120	75	-1			
	261	28	30	57	71	-1			
	266	28	30	32	50	-1			
	266	28	30	42	51	-1			
	266	28	30	38	58	-1			
	266	28	30	29	65	-1			
	266	28	30	46	66	-1			
	266	28	30	42	97	-1			
	266	28	30	37	109	-1			
	266	28	30	47	107	-1			
	266	28	30	53	93	-1			
	266	28	30	35	87	-1			
	267	28	30	26	76	-1			
									
end									
									
//칼리마6									
0									
//추가 상점 NPC									
	259	29	0	7	19	2	//신관 레이라		
	567	29	0	10	28	2	//신녀 베이나		
end									
2									
	271	29	30	30	75	-1			
	271	29	30	35	21	-1			
	271	29	30	28	17	-1			
	271	29	30	36	11	-1			
	271	29	30	51	11	-1			
	271	29	30	42	12	-1			
	271	29	30	45	22	-1			
	271	29	30	52	24	-1			
	271	29	30	53	17	-1			
	271	29	30	60	9	-1			
	272	29	30	67	22	-1			
	271	29	30	60	22	-1			
	272	29	30	69	9	-1			
	272	29	30	74	14	-1			
	272	29	30	82	8	-1			
	272	29	30	81	19	-1			
	272	29	30	86	13	-1			
	272	29	30	92	6	-1			
	272	29	30	96	16	-1			
	272	29	30	99	9	-1			
	272	29	30	109	19	-1			
	270	29	30	110	9	-1			
	270	29	30	118	17	-1			
	270	29	30	110	35	-1			
	270	29	30	121	27	-1			
	270	29	30	119	35	-1			
	270	29	30	114	44	-1			
	268	29	30	120	50	-1			
	268	29	30	105	54	-1			
	268	29	30	119	57	-1			
	268	29	30	110	65	-1			
	268	29	30	121	67	-1			
	270	29	30	108	28	-1			
	268	29	30	111	72	-1			
	268	29	30	105	86	-1			
	273	29	30	118	84	-1			
	268	29	30	118	95	-1			
	273	29	30	104	101	-1			
	273	29	30	115	106	-1			
	273	29	30	93	96	-1			
	273	29	30	93	84	-1			
	273	29	30	82	85	-1			
	273	29	30	82	77	-1			
	273	29	30	74	76	-1			
	269	29	30	87	90	-1			
	269	29	30	68	77	-1			
	269	29	30	63	72	-1			
	269	29	30	58	78	-1			
	268	29	30	120	75	-1			
	269	29	30	57	71	-1			
	274	29	30	32	50	-1			
	274	29	30	42	51	-1			
	274	29	30	38	58	-1			
	274	29	30	29	65	-1			
	274	29	30	46	66	-1			
	274	29	30	42	97	-1			
	274	29	30	37	109	-1			
	274	29	30	47	107	-1			
	274	29	30	53	93	-1			
	274	29	30	35	87	-1			
	274	29	30	32	77	-1			
	274	29	30	41	78	-1			
	274	29	30	37	67	-1			
	274	29	30	46	86	-1			
	274	29	30	23	85	-1			
	274	29	30	23	70	-1			
	338	29	30	26	76	-1			
end									
									
//------------------------------------------------------------									
//잃어버린칼리마									
//------------------------------------------------------------									
0									
//추가 상점 NPC									
	259	36	0	7	19	2	//신관 레이라		
end									
2									
	331	36	30	30	75	-1			
	331	36	30	35	21	-1			
	331	36	30	28	17	-1			
	331	36	30	36	11	-1			
	331	36	30	51	11	-1			
	331	36	30	42	12	-1			
	331	36	30	45	22	-1			
	331	36	30	52	24	-1			
	331	36	30	53	17	-1			
	331	36	30	60	9	-1			
	332	36	30	67	22	-1			
	331	36	30	60	22	-1			
	332	36	30	69	9	-1			
	332	36	30	74	14	-1			
	332	36	30	82	8	-1			
	332	36	30	81	19	-1			
	332	36	30	86	13	-1			
	332	36	30	92	6	-1			
	332	36	30	96	16	-1			
	332	36	30	99	9	-1			
	332	36	30	109	19	-1			
	333	36	30	110	9	-1			
	333	36	30	118	17	-1			
	333	36	30	110	35	-1			
	333	36	30	121	27	-1			
	333	36	30	119	35	-1			
	333	36	30	114	44	-1			
	334	36	30	120	50	-1			
	334	36	30	105	54	-1			
	334	36	30	119	57	-1			
	334	36	30	110	65	-1			
	334	36	30	121	67	-1			
	333	36	30	108	28	-1			
	334	36	30	111	72	-1			
	334	36	30	105	86	-1			
	335	36	30	118	84	-1			
	334	36	30	118	95	-1			
	335	36	30	104	101	-1			
	335	36	30	115	106	-1			
	335	36	30	93	96	-1			
	335	36	30	93	84	-1			
	335	36	30	82	85	-1			
	335	36	30	82	77	-1			
	335	36	30	74	76	-1			
	336	36	30	87	90	-1			
	336	36	30	68	77	-1			
	336	36	30	63	72	-1			
	336	36	30	58	78	-1			
	334	36	30	120	75	-1			
	336	36	30	57	71	-1			
	337	36	30	32	50	-1			
	337	36	30	42	51	-1			
	337	36	30	38	58	-1			
	337	36	30	29	65	-1			
	337	36	30	46	66	-1			
	337	36	30	42	97	-1			
	337	36	30	37	109	-1			
	337	36	30	47	107	-1			
	337	36	30	53	93	-1			
	337	36	30	35	87	-1			
	337	36	30	32	77	-1			
	337	36	30	41	78	-1			
	337	36	30	37	67	-1			
	337	36	30	46	86	-1			
	337	36	30	23	85	-1			
	337	36	30	23	70	-1			
	275	36	30	26	76	-1	//쿤둔		
end									
									
//------------------------------------------------------------									
//시련의땅									
//------------------------------------------------------------									
2									
	294	31	30	57	12	-1			
	294	31	30	62	11	-1			
	294	31	30	58	19	-1			
	294	31	30	67	17	-1			
	294	31	30	38	35	-1			
	294	31	30	59	40	-1			
	294	31	30	41	41	-1			
	294	31	30	50	37	-1			
	294	31	30	52	43	-1			
	294	31	30	72	39	-1			
	294	31	30	78	45	-1			
	294	31	30	72	50	-1			
	294	31	30	64	53	-1			
	294	31	30	93	35	-1			
	294	31	30	97	39	-1			
	294	31	30	103	36	-1			
	294	31	30	102	28	-1			
	294	31	30	53	52	-1			
	294	31	30	43	62	-1			
	294	31	30	127	36	-1			
	294	31	30	130	29	-1			
	294	31	30	137	29	-1			
	294	31	30	133	37	-1			
	294	31	30	132	46	-1			
	294	31	30	14	43	-1			
	294	31	30	143	37	-1			
	294	31	30	150	33	-1			
	294	31	30	163	37	-1			
	294	31	30	170	45	-1			
	294	31	30	143	56	-1			
	294	31	30	59	71	-1			
	294	31	30	73	69	-1			
	290	31	30	50	60	-1			
	290	31	30	54	65	-1			
	290	31	30	59	59	-1			
	290	31	30	82	74	-1			
	290	31	30	92	83	-1			
	290	31	30	94	92	-1			
	290	31	30	139	50	-1			
	290	31	30	157	34	-1			
	290	31	30	170	55	-1			
	290	31	30	172	62	-1			
	290	31	30	142	66	-1			
	290	31	30	153	59	-1			
	290	31	30	155	70	-1			
	290	31	30	162	61	-1			
	290	31	30	165	70	-1			
	290	31	30	170	74	-1			
	290	31	30	167	82	-1			
	290	31	30	156	89	-1			
	290	31	30	144	77	-1			
	290	31	30	87	77	-1			
	290	31	30	122	81	-1			
	293	31	30	63	134	-1			
	293	31	30	76	140	-1			
	293	31	30	70	149	-1			
	293	31	30	81	150	-1			
	293	31	30	58	124	-1			
	293	31	30	66	120	-1			
	293	31	30	71	113	-1			
	293	31	30	80	111	-1			
	293	31	30	114	88	-1			
	293	31	30	124	88	-1			
	293	31	30	131	79	-1			
	293	31	30	137	83	-1			
	293	31	30	155	79	-1			
	293	31	30	163	89	-1			
	293	31	30	180	86	-1			
	293	31	30	188	105	-1			
	293	31	30	188	99	-1			
	293	31	30	186	92	-1			
	292	31	30	187	159	-1			
	295	31	30	220	211	-1			
	291	31	30	222	221	-1			
	291	31	30	231	211	-1			
	291	31	30	208	217	-1			
	292	31	30	229	227	-1			
	292	31	30	182	177	-1			
	292	31	30	191	182	-1			
	292	31	30	196	173	-1			
	292	31	30	198	151	-1			
	292	31	30	183	140	-1			
	293	31	30	182	129	-1			
	292	31	30	175	127	-1			
	292	31	30	191	120	-1			
	293	31	30	189	138	-1			
	293	31	30	192	127	-1			
	293	31	30	180	117	-1			
	293	31	30	191	112	-1			
	293	31	30	166	122	-1			
	292	31	30	152	112	-1			
	292	31	30	146	126	-1			
	292	31	30	159	121	-1			
	293	31	30	151	121	-1			
	293	31	30	67	95	-1			
	290	31	30	69	103	-1			
	290	31	30	77	102	-1			
	290	31	30	67	85	-1			
	290	31	30	69	75	-1			
	290	31	30	70	65	-1			
	292	31	30	123	146	-1			
	292	31	30	133	145	-1			
	292	31	30	128	136	-1			
	292	31	30	138	133	-1			
	293	31	30	87	140	-1			
	292	31	30	95	138	-1			
	293	31	30	103	133	-1			
	293	31	30	111	138	-1			
	293	31	30	117	143	-1			
	292	31	30	120	132	-1			
	292	31	30	133	168	-1			
	292	31	30	141	182	-1			
	291	31	30	138	173	-1			
	292	31	30	144	169	-1			
	291	31	30	134	229	-1			
	291	31	30	155	227	-1			
	291	31	30	145	209	-1			
	291	31	30	144	198	-1			
	291	31	30	131	215	-1			
	291	31	30	120	225	-1			
	292	31	30	128	224	-1			
	292	31	30	141	221	-1			
	292	31	30	163	225	-1			
	292	31	30	155	218	-1			
	293	31	30	152	98	-1			
	293	31	30	150	106	-1			
	291	31	30	233	199	-1			
	292	31	30	223	204	-1			
	292	31	30	208	208	-1			
	291	31	30	197	204	-1			
	291	31	30	198	192	-1			
	291	31	30	187	175	-1			
	291	31	30	216	183	-1			
	292	31	30	227	180	-1			
	292	31	30	224	191	-1			
	291	31	30	193	167	-1			
	290	31	30	103	91	-1			
end									
//------------------------------------------------------------									
//아이다									
//------------------------------------------------------------									
2									
	304	33	30	106	49	-1			
	304	33	30	120	97	-1			
	304	33	30	125	82	-1			
	304	33	30	137	125	-1			
	304	33	30	141	76	-1			
	305	33	30	81	80	-1			
	305	33	30	83	121	-1			
	305	33	30	88	62	-1			
	305	33	30	92	45	-1			
	305	33	30	92	86	-1			
	305	33	30	94	158	-1			
	305	33	30	94	158	-1			
	305	33	30	95	150	-1			
	305	33	30	102	175	-1			
	305	33	30	104	42	-1			
	305	33	30	104	160	-1			
	305	33	30	111	94	-1			
	305	33	30	113	155	-1			
	305	33	30	114	67	-1			
	305	33	30	125	112	-1			
	305	33	30	126	73	-1			
	305	33	30	131	94	-1			
	305	33	30	133	79	-1			
	305	33	30	133	133	-1			
	305	33	30	134	106	-1			
	305	33	30	136	66	-1			
	305	33	30	146	72	-1			
	305	33	30	148	93	-1			
	305	33	30	157	166	-1			
	305	33	30	167	127	-1			
	305	33	30	168	140	-1			
	305	33	30	168	168	-1			
	305	33	30	169	174	-1			
	305	33	30	180	40	-1			
	305	33	30	185	147	-1			
	305	33	30	194	19	-1			
	305	33	30	197	148	-1			
	305	33	30	208	168	-1			
	305	33	30	235	101	-1			
	306	33	30	85	145	-1			
	306	33	30	88	126	-1			
	306	33	30	89	109	-1			
	306	33	30	93	173	-1			
	306	33	30	100	58	-1			
	306	33	30	119	56	-1			
	306	33	30	126	156	-1			
	306	33	30	126	156	-1			
	306	33	30	136	144	-1			
	306	33	30	145	87	-1			
	306	33	30	149	112	-1			
	306	33	30	161	117	-1			
	306	33	30	167	152	-1			
	306	33	30	176	124	-1			
	306	33	30	186	89	-1			
	306	33	30	189	179	-1			
	306	33	30	190	144	-1			
	306	33	30	191	138	-1			
	306	33	30	207	54	-1			
	306	33	30	209	75	-1			
	306	33	30	221	60	-1			
	306	33	30	223	158	-1			
	306	33	30	227	52	-1			
	306	33	30	230	12	-1			
	306	33	30	233	61	-1			
	306	33	30	234	71	-1			
	306	33	30	234	146	-1			
	306	33	30	235	90	-1			
	307	33	30	86	171	-1			
	307	33	30	126	20	-1			
	307	33	30	126	26	-1			
	307	33	30	148	10	-1			
	307	33	30	148	19	-1			
	307	33	30	149	35	-1			
	307	33	30	157	16	-1			
	307	33	30	158	46	-1			
	307	33	30	166	57	-1			
	307	33	30	172	11	-1			
	307	33	30	176	60	-1			
	307	33	30	183	96	-1			
	307	33	30	187	17	-1			
	307	33	30	189	55	-1			
	307	33	30	190	40	-1			
	307	33	30	190	79	-1			
	307	33	30	194	33	-1			
	307	33	30	196	45	-1			
	307	33	30	199	108	-1			
	307	33	30	210	122	-1			
	307	33	30	212	62	-1			
	307	33	30	213	82	-1			
	307	33	30	213	137	-1			
	307	33	30	214	10	-1			
	307	33	30	225	149	-1			
	307	33	30	226	67	-1			
	307	33	30	226	140	-1			
	307	33	30	233	125	-1			
	307	33	30	234	111	-1			
	307	33	30	234	155	-1			
	307	33	30	236	135	-1			
	308	33	30	103	16	-1			
	308	33	30	113	8	-1			
	308	33	30	118	16	-1			
	308	33	30	136	23	-1			
	308	33	30	137	13	-1			
	308	33	30	150	46	-1			
	308	33	30	157	23	-1			
	308	33	30	158	10	-1			
	308	33	30	162	70	-1			
	308	33	30	164	18	-1			
	308	33	30	166	48	-1			
	308	33	30	174	23	-1			
	308	33	30	177	16	-1			
	308	33	30	189	38	-1			
	308	33	30	189	95	-1			
	308	33	30	195	26	-1			
	308	33	30	196	99	-1			
	308	33	30	200	71	-1			
	308	33	30	204	12	-1			
	308	33	30	205	31	-1			
	308	33	30	206	91	-1			
	308	33	30	214	114	-1			
	308	33	30	219	91	-1			
	308	33	30	222	75	-1			
	308	33	30	223	130	-1			
	308	33	30	228	111	-1			
	309	33	30	111	140	-1			
	309	33	30	85	90	-1			
	309	33	30	149	74	-1			
	306	33	30	228	17	-1			
	308	33	30	226	11	-1			
	306	33	30	236	33	-1			
	306	33	30	237	38	-1			
	307	33	30	232	38	-1			
	306	33	30	169	85	-1			
	307	33	30	171	82	-1			
	306	33	30	193	150	-1			
	305	33	30	195	153	-1			
	549	33	30	211	204	-1			
	549	33	30	199	200	-1			
	550	33	30	206	197	-1			
	550	33	30	203	213	-1			
	549	33	30	208	210	-1			
	549	33	30	192	207	-1			
	549	33	30	221	236	-1			
	549	33	30	215	238	-1			
	549	33	30	228	219	-1			
	549	33	30	218	224	-1			
	549	33	30	232	217	-1			
	549	33	30	240	230	-1			
	549	33	30	237	236	-1			
	549	33	30	186	207	-1			
	549	33	30	171	212	-1			
	549	33	30	158	216	-1			
	549	33	30	162	194	-1			
	549	33	30	148	198	-1			
	550	33	30	154	193	-1			
	550	33	30	152	211	-1			
	550	33	30	170	203	-1			
	550	33	30	165	215	-1			
	550	33	30	155	231	-1			
	550	33	30	159	228	-1			
	549	33	30	158	235	-1			
	549	33	30	163	237	-1			
	550	33	30	138	200	-1			
	550	33	30	126	184	-1			
	551	33	30	128	190	-1			
	551	33	30	143	198	-1			
	551	33	30	135	196	-1			
	551	33	30	127	230	-1			
	551	33	30	130	218	-1			
	550	33	30	131	227	-1			
	550	33	30	127	224	-1			
	550	33	30	137	218	-1			
	550	33	30	122	200	-1			
	551	33	30	123	195	-1			
	551	33	30	138	188	-1			
	551	33	30	136	184	-1			
	549	33	30	67	227	-1			
	549	33	30	73	222	-1			
	549	33	30	82	228	-1			
	549	33	30	40	224	-1			
	549	33	30	38	206	-1			
	550	33	30	104	203	-1			
	550	33	30	99	203	-1			
	550	33	30	75	228	-1			
	551	33	30	87	209	-1			
	551	33	30	77	212	-1			
	551	33	30	66	209	-1			
	552	33	30	45	227	-1			
	552	33	30	44	219	-1			
	552	33	30	32	205	-1			
	552	33	30	26	182	-1			
	551	33	30	22	190	-1			
	551	33	30	28	191	-1			
	550	33	30	82	216	-1			
	550	33	30	33	222	-1			
	551	33	30	40	184	-1			
	551	33	30	44	176	-1			
	551	33	30	39	178	-1			
	552	33	30	50	158	-1			
	552	33	30	56	160	-1			
	550	33	30	54	155	-1			
	550	33	30	42	179	-1			
	550	33	30	26	134	-1			
	550	33	30	26	118	-1			
	550	33	30	47	125	-1			
	550	33	30	46	212	-1			
	550	33	30	20	181	-1			
	552	33	30	24	186	-1			
	551	33	30	55	120	-1			
	551	33	30	22	127	-1			
	551	33	30	35	116	-1			
	552	33	30	43	134	-1			
	552	33	30	54	117	-1			
	552	33	30	39	119	-1			
	552	33	30	20	133	-1			
	552	33	30	26	146	-1			
	552	33	30	39	148	-1			
	552	33	30	51	123	-1			
	552	33	30	35	107	-1			
	552	33	30	36	93	-1			
	552	33	30	37	77	-1			
	551	33	30	25	61	-1			
	551	33	30	25	49	-1			
	551	33	30	51	48	-1			
	551	33	30	51	60	-1			
	550	33	30	26	54	-1			
	550	33	30	53	53	-1			
	552	33	30	46	54	-1			
	552	33	30	31	53	-1			
	306	33	30	204	172	-1			
	306	33	30	90	203	-1			
	305	33	30	117	73	-1			
	305	33	30	114	101	-1			
	305	33	30	86	155	-1			
	305	33	30	230	132	-1			
	551	33	30	199	207	-1			
	551	33	30	218	232	-1			
	551	33	30	236	232	-1			
	551	33	30	160	232	-1			
	551	33	30	39	222	-1			
	306	33	30	188	27	-1			
	306	33	30	228	60	-1			
	304	33	30	88	73	-1			
end									
									
//------------------------------------------------------------									
//크라이울프 일반 몬스터									
//------------------------------------------------------------									
2									
	310	34	30	58	47	-1			
	310	34	30	60	38	-1			
	310	34	30	65	24	-1			
	310	34	30	70	37	-1			
	310	34	30	74	20	-1			
	310	34	30	77	32	-1			
	310	34	30	78	51	-1			
	310	34	30	79	43	-1			
	310	34	30	83	10	-1			
	310	34	30	88	50	-1			
	310	34	30	88	60	-1			
	310	34	30	94	54	-1			
	310	34	30	98	60	-1			
	310	34	30	150	60	-1			
	310	34	30	159	60	-1			
	310	34	30	162	41	-1			
	310	34	30	164	18	-1			
	310	34	30	169	60	-1			
	310	34	30	176	32	-1			
	310	34	30	178	22	-1			
	310	34	30	179	48	-1			
	310	34	30	185	35	-1			
	310	34	30	191	27	-1			
	310	34	30	194	44	-1			
	310	34	30	195	33	-1			
	310	34	30	199	60	-1			
	310	34	30	201	40	-1			
	310	34	30	205	46	-1			
	310	34	30	206	45	-1			
	310	34	30	214	60	-1			
	311	34	30	22	100	-1			
	311	34	30	27	122	-1			
	311	34	30	35	78	-1			
	311	34	30	47	53	-1			
	311	34	30	47	65	-1			
	311	34	30	79	78	-1			
	311	34	30	82	67	-1			
	311	34	30	95	78	-1			
	311	34	30	103	71	-1			
	311	34	30	113	78	-1			
	311	34	30	117	99	-1			
	311	34	30	122	78	-1			
	311	34	30	135	69	-1			
	311	34	30	138	78	-1			
	311	34	30	146	68	-1			
	311	34	30	156	69	-1			
	311	34	30	157	78	-1			
	311	34	30	159	49	-1			
	311	34	30	170	47	-1			
	311	34	30	170	78	-1			
	311	34	30	173	97	-1			
	311	34	30	174	54	-1			
	311	34	30	177	78	-1			
	311	34	30	197	78	-1			
	311	34	30	210	88	-1			
	311	34	30	211	69	-1			
	311	34	30	221	78	-1			
	311	34	30	223	120	-1			
	311	34	30	225	68	-1			
	311	34	30	231	78	-1			
	312	34	30	21	88	-1			
	312	34	30	23	115	-1			
	312	34	30	30	88	-1			
	312	34	30	56	115	-1			
	312	34	30	68	115	-1			
	312	34	30	78	88	-1			
	312	34	30	79	115	-1			
	312	34	30	83	101	-1			
	312	34	30	90	88	-1			
	312	34	30	100	88	-1			
	312	34	30	114	88	-1			
	312	34	30	122	115	-1			
	312	34	30	124	88	-1			
	312	34	30	135	88	-1			
	312	34	30	145	99	-1			
	312	34	30	146	88	-1			
	312	34	30	155	115	-1			
	312	34	30	156	84	-1			
	312	34	30	168	88	-1			
	312	34	30	178	88	-1			
	312	34	30	192	88	-1			
	312	34	30	201	89	-1			
	312	34	30	202	98	-1			
	312	34	30	217	94	-1			
	312	34	30	233	102	-1			
	312	34	30	236	88	-1			
	313	34	30	19	131	-1			
	313	34	30	20	145	-1			
	313	34	30	33	130	-1			
	313	34	30	46	123	-1			
	313	34	30	71	109	-1			
	313	34	30	76	145	-1			
	313	34	30	82	107	-1			
	313	34	30	82	130	-1			
	313	34	30	88	144	-1			
	313	34	30	119	108	-1			
	313	34	30	123	130	-1			
	313	34	30	123	145	-1			
	313	34	30	149	110	-1			
	313	34	30	155	98	-1			
	313	34	30	163	130	-1			
	313	34	30	164	144	-1			
	313	34	30	197	145	-1			
	313	34	30	204	130	-1			
	313	34	30	204	130	-1			
	313	34	30	206	110	-1			
	313	34	30	218	110	-1			
	313	34	30	226	130	-1			
	313	34	30	235	110	-1			
	313	34	30	237	144	-1			
	313	34	30	240	131	-1			
	314	34	30	16	156	-1			
	314	34	30	28	156	-1			
	314	34	30	65	148	-1			
	314	34	30	92	156	-1			
	314	34	30	119	156	-1			
	314	34	30	159	156	-1			
	314	34	30	171	148	-1			
	314	34	30	177	156	-1			
	314	34	30	236	156	-1			
	314	34	30	236	156	-1			
	315	34	30	30	172	-1			
	315	34	30	49	194	-1			
	315	34	30	51	213	-1			
	315	34	30	52	171	-1			
	315	34	30	59	211	-1			
	315	34	30	68	224	-1			
	315	34	30	73	210	-1			
	315	34	30	85	230	-1			
	315	34	30	92	219	-1			
	315	34	30	100	182	-1			
	315	34	30	102	171	-1			
	315	34	30	115	204	-1			
	315	34	30	117	193	-1			
	315	34	30	133	195	-1			
	315	34	30	133	214	-1			
	315	34	30	145	208	-1			
	315	34	30	148	195	-1			
	315	34	30	159	206	-1			
	315	34	30	170	208	-1			
	315	34	30	175	197	-1			
	315	34	30	199	200	-1			
	315	34	30	222	189	-1			
	316	34	30	47	184	-1			
	316	34	30	84	201	-1			
	316	34	30	104	194	-1			
	316	34	30	117	184	-1			
	316	34	30	146	184	-1			
	316	34	30	161	194	-1			
	316	34	30	173	184	-1			
	316	34	30	212	193	-1			
	316	34	30	228	180	-1			
	317	34	30	14	164	-1			
	317	34	30	25	164	-1			
	317	34	30	41	171	-1			
	317	34	30	56	164	-1			
	317	34	30	65	234	-1			
	317	34	30	96	164	-1			
	317	34	30	114	164	-1			
	317	34	30	116	172	-1			
	317	34	30	140	230	-1			
	317	34	30	145	174	-1			
	317	34	30	147	164	-1			
	317	34	30	168	229	-1			
	317	34	30	177	167	-1			
	317	34	30	233	169	-1			
	316	34	30	54	217	-1			
	316	34	30	66	217	-1			
	316	34	30	83	217	-1			
	316	34	30	100	217	-1			
	316	34	30	134	215	-1			
	316	34	30	153	215	-1			
	317	34	30	115	221	-1			
	317	34	30	103	206	-1			
end									
									
//------------------------------------------------------------									
//크라이울프NPC									
//------------------------------------------------------------									
0									
	226	34	0	135	47	2	//조련사		
//	248	34	0	99	40	2	//떠돌이상인 마틴		
	256	34	0	96	25	2	//세르비스		
	251	34	0	145	14	1	//대장장이한스		
	240	34	0	113	56	2	//세이프티가디언		
	224	34	0	118	11	4	//경비병(근위병)2006.2.8재추가이민정		
end									
									
//------------------------------------------------------------									
//크라이울프제단									
//------------------------------------------------------------									
0									
	204	34	0	121	31	2	//늑대의신상		
	205	34	0	125	27	2	//늑대의제단1		
	206	34	0	126	35	2	//늑대의제단2		
